text,lemmas,sent_len,punct_count,char_count,text_density,sw_count,cased_count,polarity,PRON,VERB,ADV,ADP,NOUN,ADJ,DET,CONJ,PRT,NUM,.,X
My transfer didn't work! Help!,by transfer do not work help,5,3,30,5.0,2,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
What could possibly be the cause of my failed transfer?,that could possibly be the because of my fail transfer,10,1,55,5.0,5,0,-0.25,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Is there a reason behind why my transfer did not work?,be there a reason behind why my transfer do not work,11,1,54,4.5,7,0,-0.4,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Why won't my transfer go through?,why will not my transfer go through,6,2,33,4.714285714285714,3,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Why can't I make a transfer?,why can not I make a transfer,6,2,28,4.0,3,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"I got a transfer fail message, but no explanation of why-- what happened?",I get a transfer fail message but no explanation of why -- what happen,13,4,73,5.214285714285714,6,1,-0.5,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Why did the transfer fail when I attempted to do it earlier?,why do the transfer fail when I attempt to do it early,12,1,60,4.615384615384615,8,1,-0.25,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hello.  I ran into a problem with a transfer this morning.  I was trying to send money to some friends but when I tried to send it, the transfer failed.  I don't know what is causing the transfer to be rejected.  Please let me know what is causing the problem.  Thanks.",hello I run into a problem with a transfer this morning I be try to send money to some friend but when I try to send it the transfer fail I do not know what be cause the transfer to be reject please let I know what be cause the problem thank,51,8,269,5.173076923076923,27,4,-0.15,7.0,12.0,1.0,3.0,10.0,1.0,6.0,0.0,3.0,0.0,0.0,0.0
"So, I am in the middle of purchasing a flat. I need the money for the first mortgage payment and it is not going through. I keep receiving an error. Can you find out what's going on and help me complete this transfer?",to I be in the middle of purchase a flat I need the money for the first mortgage payment and it be not go through I keep receive an error an you find out what be go on and help I complete this transfer,43,6,217,4.931818181818182,23,3,0.08125,6.0,10.0,0.0,4.0,6.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0
Can you tell my why my funds transfer did not work properly?,an you tell my why my fund transfer do not work properly,12,1,60,4.615384615384615,7,0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Why didn't my transfer work?,why do not my transfer work,5,2,28,4.666666666666667,3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hi there, I've tried to make a transfer 5 different times and its not working. Is your system down or something?",I there I have try to make a transfer different time and its not work be your system down or something,21,4,112,5.090909090909091,9,0,-0.07777777777777779,3.0,3.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
Why can I not make a transfer?,why can I not make a transfer,7,1,30,3.75,5,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"My transfer failed, why did that happen?",by transfer fail why do that happen,7,2,40,5.0,4,0,-0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The app says my transfer failed,the pp say my transfer fail,6,0,31,4.428571428571429,2,0,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Is there a reason my transfer failed?,be there a reason my transfer fail,7,1,37,4.625,4,0,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Why was my transaction not approved?,why be my transaction not approve,6,1,36,5.142857142857143,4,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I attemped a transfer and it didn't go through.,I attempt a transfer and it do not go through,9,2,47,4.7,5,1,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
is the a reason why my transfer has failed?,be the a reason why my transfer have fail,9,1,43,4.3,6,0,-0.5,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
The transfer I tried to make failed.,the transfer I try to make fail,7,1,36,4.5,3,1,-0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Can you please assist me in completing a transfer? I'm trying and I keep getting an error. I'm trying to purchase a flat and pay the initial mortgage payment. All I keep getting is an error. Can you find out what's happening here?,an you please assist I in complete a transfer I be try and I keep get an error I be try to purchase a flat and pay the initial mortgage payment all I keep get be an error an you find out what be happen here,43,8,230,5.2272727272727275,19,2,-0.0125,7.0,15.0,0.0,0.0,5.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0
"Why can't I transfer my money into someone else's account? I should be able to do so right? Why does it keep rejecting my transfer? There's no reason, all my info is correct and the money is there.",why can not I transfer my money into someone else 's account I should be able to do so right why do it keep reject my transfer there be no reason all my into be correct and the money be there,38,8,197,5.051282051282051,21,2,0.39285714285714285,5.0,9.0,6.0,1.0,5.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0
"Hello, I am buying a flat and need the inital payment for the mortgage to go through. It keeps showing up as error, what is going on? Can you please help me make this transfer?",hello I be buy a flat and need the initial payment for the mortgage to go through it keep show up as error what be go on an you please help I make this transfer,35,5,176,4.888888888888889,17,1,-0.025,4.0,10.0,0.0,3.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0
Why can't I complete my transfer?,why can not I complete my transfer,6,2,33,4.714285714285714,3,1,0.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"My card couldn't complete a transfer, why?",by card could not complete a transfer why,7,3,42,5.25,3,0,0.1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hey, I'm buying a flat and I need my mortgage to go though. However, every time I check I get an error message. Is there any way you can help me with this transfer.",Key I be buy a flat and I need my mortgage to go though however every time I check I get an error message be there any way you can help I with this transfer,34,6,164,4.685714285714286,16,3,-0.025,6.0,8.0,0.0,1.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
"Errors keep showing up every time I try to make this transfer and I am on a time crunch,  could you please help.",error keep show up every time I try to make this transfer and I be on a time crutch could you please help,23,2,112,4.666666666666667,10,2,0.0,2.0,6.0,0.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Why do my transfers keep failing?,why do my transfer keep fail,6,1,33,4.714285714285714,3,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Why didn't this transfer work?,why do not this transfer work,5,2,30,5.0,3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hi, I have been transferring money to my friends since morning, but all my transactions were getting failed. Can you please look into this issue.",I I have be transfer money to my friend since morning but all my transaction be getting fail an you please look into this issue,25,4,145,5.576923076923077,13,1,-0.5,4.0,7.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"My transfer did not work, what was the reason?",by transfer do not work what be the reason,9,2,46,4.6,6,0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
What do I need to do to correct this failed transfer?,that do I need to do to correct this fail transfer,11,1,53,4.416666666666667,7,1,-0.5,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
I tried to do a transfer and it hasn't worked!,I try to do a transfer and it have not work,10,2,46,4.181818181818182,7,1,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
What went wrong when I tried to do my transfer?,that go wrong when I try to do my transfer,10,1,47,4.2727272727272725,6,1,-0.5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Why does it say my transfer failed?,why do it say my transfer fail,7,1,35,4.375,4,0,-0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I don't think my transfer wen through. Why?,I do not think my transfer wen through why,8,3,43,4.777777777777778,3,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How can I find out why my transfer didn't go through?,now can I find out why my transfer do not go through,11,2,53,4.416666666666667,7,1,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"I needed to send my friends some money urgently.  I tried multiple times to transfer the money this morning, but the transfer keeps failing.  Can you tell me why the transfer is getting rejected?",I need to send my friend some money urgently I try multiple time to transfer the money this morning but the transfer keep fail an you tell I why the transfer be getting reject,34,4,195,5.571428571428571,16,2,0.0,4.0,8.0,1.0,0.0,6.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0
I tried to make a transfer and it failed.,I try to make a transfer and it fail,9,1,41,4.1,5,1,-0.5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"After I attempted a transfer, it failed.",after I attempt a transfer it fail,7,2,40,5.0,4,1,-0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I couldnt transfer money from my account.,I could not transfer money from my account,7,1,41,5.125,3,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"What stopped my transfer, from being accepted?",that stop my transfer from be accept,7,2,46,5.75,4,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I've already tried 5 times to complete a transfer that's just standard. What's the deal? Is your system down at this time?,I have already try time to complete a transfer that be just standard that be the deal be your system down at this time,22,6,122,5.304347826086956,9,0,-0.018518518518518528,1.0,5.0,1.0,1.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
What caused my transfer to fail?,that cause my transfer to fail,6,1,32,4.571428571428571,3,0,-0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
My transfer failed,by transfer fail,3,0,18,4.5,1,0,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"I tried to make a transfer, but it didn't work.",I try to make a transfer but it do not work,10,3,47,4.2727272727272725,6,1,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How is this transfer supposed to work? It's not working for me.,now be this transfer suppose to work it be not work for I,12,3,63,4.846153846153846,7,0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"This morning, I tried to send money to my friends several times but each time the transfer fails.  Why does it keep failing?  The transfer gets rejected but I do not know what is causing it to be rejected.",his morning I try to send money to my friend several time but each time the transfer fail why do it keep fail the transfer gets reject but I do not know what be cause it to be reject,39,4,205,5.125,21,2,-0.25,6.0,9.0,1.0,1.0,7.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0
I'm trying to purchase a flat but i need my first payment for my mortgage to go through first. I keep getting an error. I'm not sure what is going on but i need help making this transfer.,I be try to purchase a flat but I need my first payment for my mortgage to go through first I keep get an error I be not sure what be go on but I need help make this transfer,38,5,187,4.794871794871795,18,1,0.056249999999999994,7.0,11.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0
"My transfer failed, why?",by transfer fail why,4,2,24,4.8,1,0,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
My transfer is failing when I try to do it.,by transfer be fail when I try to do it,10,1,43,3.909090909090909,6,1,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I can't seem to make a standard bank transfer. I have tried at least five times already but none of them are going through. Please tell me what is wrong?,I can not seem to make a standard bank transfer I have try at least five time already but none of they be go through please tell I what be wrong,30,4,153,4.935483870967742,13,2,-0.26666666666666666,4.0,7.0,1.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
What may be the reason that my transfer did not go through?,that may be the reason that my transfer do not go through,12,1,59,4.538461538461538,7,0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
I tried to transfer money but it didn't go through,I try to transfer money but it do not go through,10,1,50,4.545454545454546,6,1,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
My transfer didn't complete. Why can't I access funds?,by transfer do not complete why can not I access fund,9,4,54,5.4,4,1,0.1,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Been trying to transfer money this morning but keep getting rejected. I don't understand why this is happening.,be try to transfer money this morning but keep getting reject I do not understand why this be happen,18,3,111,5.842105263157895,9,1,0.0,0.0,7.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
"Hi, I'm trying to purchase a flat and I'm needing the first payment for the mortgage to go through on the flat I'm trying to buy. For some reason I keep getting an error.can you assist in making this transfer? What is going on?",I I be try to purchase a flat and I be need the first payment for the mortgage to go through on the flat I be try to buy for some reason I keep get an error.can you assist in make this transfer that be go on,44,8,227,5.044444444444444,20,1,0.06666666666666667,5.0,13.0,0.0,5.0,4.0,3.0,7.0,0.0,2.0,0.0,0.0,0.0
My transfer didn't work how come?,by transfer do not work how come,6,2,33,4.714285714285714,3,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hi I'm sending some money over to an investment bank I do business and the transaction is being rejected. I'm not sure why as I think I have the right details.,I I be send some money over to an investment bank I do business and the transaction be be reject I be not sure why as I think I have the right detail,31,4,159,4.96875,17,3,0.01785714285714285,5.0,7.0,1.0,1.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
I think my transfer failed. What do I do now?,I think my transfer fail that do I do now,10,2,45,4.090909090909091,6,2,-0.5,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"I attempted a transfer, but it failed.",I attempt a transfer but it fail,7,2,38,4.75,4,1,-0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I couldn't make a transfer,I could not make a transfer,5,1,26,4.333333333333333,3,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hello. I'm trying to transfer some money to a friend but it keeps getting rejected. can you help me?,hello I be try to transfer some money to a friend but it keep getting reject can you help I,19,4,100,5.0,8,0,0.0,3.0,7.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
"The transfer keeps rejected, I tried to transfer some money to friends but it keeps getting rejected for some reason, Would you please check the issue?",the transfer keep reject I try to transfer some money to friend but it keep getting reject for some reason would you please check the issue,26,3,151,5.592592592592593,11,1,0.0,2.0,8.0,0.0,0.0,5.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
I've been trying to make a transfer and it doesn't seem to be working. (5 times) What is wrong with your system?,I have be try to make a transfer and it do not seem to be work time that be wrong with your system,22,6,112,4.869565217391305,12,0,-0.5,2.0,7.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Why are my transfers not going through.  I have tried over 4 times to get it to work.  This is just a simple transfer.  Is something else causing this in the system?  Is it broken?,why be my transfer not go through I have try over time to get it to work his be just a simple transfer be something else cause this in the system be it break,35,5,180,5.0,20,1,-0.2,4.0,9.0,3.0,2.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
Why was I not able to complete my transfer?,why be I not able to complete my transfer,9,1,43,4.3,6,1,-0.075,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"The transfer keeps failing , I tried to transfer some money to friends this morning but it keeps getting rejected for some reason, Would you please check the issue?",the transfer keep fail I try to transfer some money to friend this morning but it keep getting reject for some reason would you please check the issue,29,3,164,5.466666666666667,12,1,0.0,2.0,8.0,0.0,0.0,6.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
Why was my transaction declined?,why be my transaction decline,5,1,32,5.333333333333333,3,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Why wouldn't a transfer go through?,why would not a transfer go through,6,2,35,5.0,3,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Can you please tell me why my transfer failed?,an you please tell I why my transfer fail,9,1,46,4.6,5,0,-0.5,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I did a transfer earlier but see that it failed to go through.,I do a transfer early but see that it fail to go through,13,1,62,4.428571428571429,7,1,-0.25,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Why has my payment not transferred?,why have my payment not transfer,6,1,35,5.0,4,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I tried to do a transfer but it didn't go through.,I try to do a transfer but it do not go through,11,2,50,4.166666666666667,7,1,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The attempted transfer failed.,the attempt transfer fail,4,1,30,6.0,1,0,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I need help making this transfer. I keep getting an error. I'm trying to purchase a flat but i need my mortgage payment to go through first. Can you help?,I need help make this transfer I keep get an error I be try to purchase a flat but I need my mortgage payment to go through first an you help,30,5,154,4.967741935483871,13,2,0.1125,5.0,9.0,1.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
Why does my transfer keep failing? I've tried 5 times and they all failed.,why do my transfer keep fail I have try time and they all fail,14,3,74,4.933333333333334,6,0,-0.5,2.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A mortgage payment I'm making is giving me an error message.  This is the first time I'm making this payment and want to know what's wrong.,a mortgage payment I be make be give I an error message his be the first time I be make this payment and want to know what be wrong,26,5,139,5.148148148148148,10,1,-0.125,4.0,8.0,0.0,0.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
"Hi, can you tell me why my transfer keeps being rejected? I've been trying to send money to my friends this morning but failed every time and I have no idea why?",I can you tell I why my transfer keep be reject I have be try to send money to my friend this morning but fail every time and I have no idea why,32,4,161,4.878787878787879,16,1,-0.5,6.0,8.0,1.0,0.0,6.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
I need assistance completing a transfer. I'm trying to purchase a flat and need the money for the initial mortgage payment. I keep getting an error and the transfer is not going through. What is going on here?,I need assistance complete a transfer I be try to purchase a flat and need the money for the initial mortgage payment I keep get an error and the transfer be not go through that be go on here,38,5,209,5.358974358974359,17,2,-0.0125,2.0,11.0,2.0,2.0,5.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0
What are the reasons that my mortgage payment won't go through? I'm getting an error and don't know how to correct to get this transfer to go through.,that be the reason that my mortgage payment will not go through I be get an error and do not know how to correct to get this transfer to go through,28,5,150,5.172413793103448,14,0,0.0,1.0,9.0,2.0,2.0,4.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0
